ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
26263,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,,,,180,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,7620,CIB,695,EXP,45-54,to_inst,84.29878049,south,direct,1,31
26264,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,166500,4.875,0.8567,2038.37,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,1800,EXP,748,CIB,65-74,to_inst,88.56382979,North,direct,0,54
26265,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,3.625,-0.0602,801.9,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,4980,EXP,645,CIB,55-64,not_inst,42.66975309,south,direct,0,37
26266,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.173,7589.99,360,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,9120,CRIF,710,EXP,45-54,to_inst,59.96767241,south,direct,0,30
26267,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.4197,0,240,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,4980,CIB,897,CIB,35-44,not_inst,68.20866142,south,direct,0,36
26268,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,,,,300,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4260,EQUI,794,EXP,45-54,to_inst,,south,direct,1,
26269,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,-0.1103,2807.5,180,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,9660,CIB,500,EXP,35-44,to_inst,84.56439394,south,direct,0,35
26270,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,426500,4.56,0.3978,6670.97,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,5160,CIB,542,CIB,>74,to_inst,77.82846715,south,direct,0,44
26271,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1620,EQUI,757,EXP,65-74,to_inst,,North,direct,1,
26272,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.99,0.0002,3437.82,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,9060,CRIF,750,EXP,35-44,not_inst,69.27570093,south,direct,0,25
26273,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,3.5,-0.1083,1269,360,neg_amm,int_only,not_lpsm,848000,sb,pr,home,1U,11820,CIB,654,EXP,45-54,not_inst,58.5495283,south,direct,0,25
26274,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,196500,3.99,0.5162,3312.7,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,5520,CIB,853,CIB,55-64,to_inst,90.13761468,North,direct,0,22
26275,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,5100,CIB,855,CIB,35-44,not_inst,80.44871795,North,direct,1,48
26276,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,476500,,,,360,not_neg,not_int,not_lpsm,938000,sb,pr,home,1U,7980,CRIF,800,CIB,>74,to_inst,50.79957356,south,direct,1,31
26277,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,186500,4.5,0.2755,3600,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3480,CIB,881,CIB,65-74,to_inst,85.55045872,south,direct,0,34
26278,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,356500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7500,EQUI,707,EXP,35-44,to_inst,,south,direct,1,
26279,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,436500,4.375,0.2612,3310,360,not_neg,int_only,not_lpsm,548000,sb,pr,home,1U,11100,CIB,594,CIB,45-54,to_inst,79.65328467,south,direct,0,23
26280,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,22680,EQUI,511,EXP,65-74,to_inst,,North,direct,1,
26281,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,not_lpsm,368000,sb,ir,home,1U,3300,EXP,668,CIB,55-64,not_inst,75.13586957,central,direct,1,39
26282,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,4.625,0.1955,1150,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,4680,CRIF,553,CIB,45-54,to_inst,57.68608414,south,direct,0,36
26283,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,3.875,0.1843,3247.25,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,8040,EXP,685,CIB,35-44,not_inst,87.61398176,south,direct,0,40
26284,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.375,0.1459,10446.25,312,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5520,CIB,657,EXP,25-34,to_inst,78.62149533,North,direct,0,30
26285,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,156500,4.5,1.9528,1874.86,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,2880,EXP,849,CIB,45-54,not_inst,93.1547619,North,direct,0,43
26286,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,,,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,960,EXP,697,CIB,35-44,to_inst,33.46560847,south,direct,1,13
26287,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.75,0.4879,2343.75,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,1680,CIB,745,CIB,65-74,to_inst,16.68865435,North,direct,0,61
26288,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,858000,sb,ir,home,1U,23580,CIB,734,EXP,45-54,not_inst,56.7016317,south,direct,1,37
26289,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,106500,4.375,0.9653,3330,360,not_neg,not_int,not_lpsm,138000,sb,sr,home,1U,10800,CIB,544,EXP,55-64,to_inst,77.17391304,south,direct,0,31
26290,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,4.18,0.1452,2167.75,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,5700,CRIF,890,EXP,55-64,to_inst,44.76872247,south,direct,0,40
26291,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3780,EQUI,797,EXP,55-64,not_inst,,North,direct,1,
26292,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,176500,4.5,1.0322,3213.53,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,5040,CRIF,661,EXP,55-64,to_inst,77.4122807,North,direct,0,40
26293,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,4.5,0.4924,3725.74,216,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,7740,CIB,813,EXP,55-64,to_inst,61.36363636,central,direct,0,21
26294,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,396500,3.99,0.2608,6117.16,360,not_neg,not_int,not_lpsm,1098000,sb,pr,home,2U,7380,EXP,838,EXP,65-74,to_inst,36.11111111,south,direct,0,36
26295,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,346500,4.25,0.5211,2446,180,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,7080,EXP,684,CIB,45-54,to_inst,79.10958904,North,direct,0,42
26296,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,606500,4.375,-0.013,6080,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,9060,CIB,633,CIB,45-54,not_inst,93.59567901,North,direct,0,32
26297,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.6666,6250,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,3240,CIB,878,CIB,35-44,to_inst,80.03875969,North,direct,0,42
26298,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2460,EQUI,828,EXP,65-74,to_inst,,south,direct,1,
26299,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.25,0.4054,4785.63,180,not_neg,not_int,not_lpsm,498000,sb,sr,home,1U,15960,CRIF,732,EXP,65-74,to_inst,41.46586345,North,direct,0,29
26300,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,146500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2400,EQUI,544,EXP,65-74,to_inst,,south,direct,1,
26301,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,256500,3.99,0.0056,4715,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,9420,CRIF,872,CIB,25-34,to_inst,80.66037736,south,direct,0,24
26302,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,716500,4.375,0.067,0,360,not_neg,not_int,not_lpsm,1258000,sb,pr,home,1U,7920,EXP,808,CIB,45-54,not_inst,56.9554849,North,direct,0,49
26303,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4251,4896.5,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3180,EXP,722,EXP,55-64,to_inst,84.51492537,south,direct,0,42
26304,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,406500,4.56,0.4445,550,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,7800,CRIF,600,CIB,35-44,to_inst,90.73660714,North,direct,0,47
26305,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,4,0.2151,0,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,6240,EXP,859,CIB,35-44,not_inst,73.32746479,North,direct,0,37
26306,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,4.625,0.9322,1250,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,3780,CIB,772,CIB,45-54,to_inst,73.14814815,south,direct,0,36
26307,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.1403,3890.25,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,4140,CRIF,734,CIB,35-44,not_inst,67.95977011,North,direct,0,37
26308,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,146500,4.375,1.6609,0,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,2940,CIB,811,CIB,35-44,to_inst,98.98648649,North,direct,0,42
26309,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,306500,,,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3720,CRIF,604,CIB,25-34,to_inst,96.3836478,south,direct,1,60
26310,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,336500,,,,180,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,4860,CIB,853,CIB,35-44,to_inst,86.72680412,south,direct,1,46
26311,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,6480,EQUI,546,EXP,35-44,to_inst,,south,direct,1,
26312,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.625,0.4714,9374.12,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,5700,EXP,520,CIB,35-44,to_inst,73.84020619,south,direct,0,35
26313,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.625,-0.0772,0,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,3720,CRIF,678,EXP,25-34,not_inst,88.75545852,south,direct,0,49
26314,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,406500,4.125,0.6516,2155.58,360,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1U,4560,CIB,650,EXP,25-34,not_inst,97.24880383,south,direct,0,47
26315,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,576500,4.25,0.1802,928.26,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,5880,CIB,720,CIB,55-64,not_inst,78.11653117,North,direct,0,46
26316,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,3.875,0.3203,5889.38,360,not_neg,int_only,not_lpsm,698000,sb,pr,home,1U,6660,EXP,522,EXP,45-54,not_inst,75.42979943,North,direct,0,46
26317,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,4.18,-0.1423,0,360,not_neg,not_int,not_lpsm,1148000,sb,pr,home,1U,11280,EXP,842,EXP,55-64,not_inst,59.79965157,North,direct,0,40
26318,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,226500,3.5,-0.0805,4028.81,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,2640,EXP,874,CIB,45-54,to_inst,84.51492537,south,direct,0,44
26319,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.2162,0,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,5340,CIB,578,EXP,25-34,not_inst,64.56639566,North,direct,0,46
26320,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,4.25,0.5477,7209.73,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,7680,CIB,741,EXP,55-64,not_inst,95.76771654,south,direct,0,40
26321,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,166500,3.375,0.2986,5660,180,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,6240,CIB,731,EXP,35-44,to_inst,69.95798319,North,direct,0,28
26322,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,466500,3.75,0.0646,0,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,7560,CIB,860,CIB,45-54,not_inst,46.74348697,North,direct,0,41
26323,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,4.5,0.7426,0,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,2820,CRIF,500,CIB,35-44,to_inst,94.95614035,central,direct,0,48
26324,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,3.875,-0.0594,14348.29,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,4860,EXP,753,EXP,>74,to_inst,64.47740113,south,direct,0,36
26325,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,3.75,0.8421,3381.12,180,not_neg,not_int,not_lpsm,378000,sb,ir,home,1U,26520,CRIF,871,CIB,45-54,not_inst,75.79365079,North,direct,0,35
26326,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,3.875,0.0203,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,8040,CIB,675,CIB,25-34,not_inst,73.69505495,North,direct,0,31
26327,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,3.875,0.1313,2435.19,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1U,11640,CRIF,810,CIB,55-64,not_inst,68.65256125,North,direct,0,21
26328,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,216500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,652,EXP,25-34,not_inst,,south,direct,1,
26329,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.7101,6394,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5340,CRIF,682,CIB,65-74,to_inst,81.47482014,south,direct,0,37
26330,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.148,0,360,not_neg,int_only,not_lpsm,878000,sb,pr,home,1U,7260,EXP,752,EXP,55-64,not_inst,48.57630979,south,direct,0,35
26331,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.75,0.076,3128,360,not_neg,not_int,not_lpsm,1488000,sb,pr,home,1U,20580,CRIF,700,EXP,55-64,to_inst,42.10349462,North,direct,0,29
26332,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.75,0.2317,7870.56,360,not_neg,int_only,not_lpsm,498000,sb,pr,home,1U,9060,CRIF,533,EXP,25-34,not_inst,91.66666667,North,direct,0,44
26333,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,386500,4.56,0.8867,5547.52,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,8760,CIB,798,CIB,45-54,not_inst,79.20081967,south,direct,0,36
26334,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640,EQUI,673,EXP,55-64,not_inst,,North,direct,1,
26335,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,376500,3.99,0.2109,2518,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,12060,CRIF,797,EXP,45-54,to_inst,59.01253918,North,direct,0,11
26336,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,136500,4.375,0.525,4297.83,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,4020,CIB,640,CIB,65-74,to_inst,81.25,North,direct,0,38
26337,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,116500,,,,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,1800,CRIF,839,CIB,25-34,to_inst,98.72881356,south,direct,1,60
26338,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,3.99,0.1757,1250,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,7200,CIB,755,CIB,55-64,to_inst,80.0245098,south,direct,0,39
26339,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,7380,CRIF,711,EXP,45-54,to_inst,78.47490347,south,direct,1,44
26340,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,4.5,0.359,2121.34,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4080,EXP,653,CIB,35-44,to_inst,75.88757396,North,direct,0,36
26341,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,1.1009,4020,240,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,4380,CIB,763,EXP,45-54,to_inst,80.04807692,North,direct,0,25
26342,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,286500,3.375,0.5622,0,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,,EXP,672,EXP,25-34,not_inst,80.02793296,south,direct,0,
26343,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,546500,4.25,0.4852,64.69,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,6180,CRIF,801,CIB,35-44,not_inst,78.29512894,North,direct,0,49
26344,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,546500,3.75,0.0529,756,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,6120,CIB,676,EXP,25-34,not_inst,80.60471976,south,direct,0,39
26345,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,246500,3.875,0.1544,940.4,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,2820,EXP,645,CIB,65-74,not_inst,48.52362205,North,direct,0,47
26346,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,356500,4.56,0.4429,4356.25,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,4020,CRIF,716,CIB,25-34,to_inst,54.17933131,south,direct,0,49
26347,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,186500,,,,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,5760,CRIF,830,EXP,65-74,to_inst,99.20212766,North,direct,1,40
26348,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,3.875,0.4102,4752.13,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,4080,CIB,579,CIB,55-64,to_inst,89.0625,North,direct,0,36
26349,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,4.25,0.6292,3811.58,240,not_neg,not_int,not_lpsm,738000,sb,ir,home,1U,12000,EXP,784,CIB,45-54,to_inst,41.53116531,south,direct,0,45
26350,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,3.99,0.7425,0,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,,CIB,652,EXP,55-64,not_inst,90.94827586,central,direct,0,
26351,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,546500,4.25,0.5559,1000,180,not_neg,not_int,not_lpsm,738000,sb,ir,home,1U,42600,CIB,620,CIB,35-44,not_inst,74.05149051,south,direct,0,38
26352,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.221,3000,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,4200,CRIF,704,CIB,25-34,not_inst,92.80821918,south,direct,0,48
26353,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,286500,3.125,-0.6374,0,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,,EXP,634,EXP,45-54,to_inst,73.84020619,North,direct,0,
26354,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3360,EQUI,892,EXP,65-74,to_inst,,North,direct,1,
26355,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.4118,1250,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,6840,CIB,711,EXP,45-54,to_inst,52.78465347,south,direct,0,43
26356,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,356500,2.75,-0.9242,3409.32,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,,EXP,774,EXP,65-74,not_inst,94.31216931,North,direct,0,
26357,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,3.75,-0.1206,7805.63,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2400,CIB,624,CIB,55-64,to_inst,84.85576923,North,direct,0,55
26358,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,5340,CIB,661,CIB,55-64,to_inst,91.33064516,North,direct,1,60
26359,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,206500,3.25,-0.322,0,360,neg_amm,not_int,not_lpsm,308000,sb,pr,home,1U,,CRIF,805,CIB,65-74,not_inst,67.04545455,North,direct,0,
26360,2019,cf,Sex Not Available,pre,type2,p2,l1,nopc,b/c,76500,3.5,1.5675,1799.29,180,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,2340,CIB,819,EXP,55-64,to_inst,18.75,south,direct,0,30
26361,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,806500,,,,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,9120,CIB,644,CIB,35-44,to_inst,93.997669,North,direct,1,51
26362,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,4.625,1.8646,2436.63,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,4260,EXP,851,EXP,45-54,to_inst,84.09090909,North,direct,0,47
26363,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,5.375,0.9574,1764.52,360,neg_amm,not_int,not_lpsm,268000,sb,pr,home,1U,7920,CIB,525,EXP,55-64,to_inst,65.85820896,south,direct,0,37
26364,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,496500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6600,EQUI,856,EXP,35-44,not_inst,,south,direct,1,
26365,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,196500,4.49,1.4362,1870,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,5760,CRIF,757,EXP,45-54,to_inst,76.1627907,North,direct,0,43
26366,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.5099,5528.75,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,5100,CRIF,857,EXP,65-74,to_inst,71.22641509,south,direct,0,45
26367,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,176500,4.875,1.2739,2348.66,360,neg_amm,not_int,not_lpsm,218000,sb,pr,home,1U,2340,CRIF,521,CIB,65-74,to_inst,80.96330275,North,direct,0,54
26368,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,526500,3.75,0.258,8991.5,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,8160,EXP,666,CIB,25-34,to_inst,94.35483871,North,direct,0,31
26369,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.353,4375,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,3900,EXP,777,CIB,35-44,to_inst,64.44723618,North,direct,0,44
26370,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,3.5,0.0139,7552,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5460,EXP,708,EXP,65-74,to_inst,73.94859813,North,direct,0,37
26371,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,86500,4.75,1.4213,3095,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,3660,CRIF,807,EXP,65-74,to_inst,67.578125,North,direct,0,41
26372,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,236500,4.375,0.7695,2718.75,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,5340,CIB,781,CIB,65-74,to_inst,72.10365854,North,direct,0,52
26373,2019,ncf,Joint,nopre,type2,p4,l1,nopc,b/c,506500,3.5,0.67,2945,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,,EXP,587,EXP,25-34,not_inst,94.14498141,North,direct,0,
26374,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,116500,4.99,1.4927,2195.04,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,3780,CRIF,689,CIB,45-54,to_inst,91.015625,North,direct,0,36
26375,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,4,0.4285,405,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,8700,CIB,541,EXP,25-34,not_inst,93.12227074,south,direct,0,25
26376,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,436500,4.5,0.1841,10457.5,360,not_neg,not_int,not_lpsm,2598000,sb,pr,home,1U,6360,CRIF,545,CIB,65-74,to_inst,16.80138568,central,direct,0,49
26377,2019,cf,Female,,type2,p3,l1,nopc,b/c,196500,4.5,0.9873,1935.3,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,3780,CIB,877,CIB,65-74,to_inst,82.56302521,North,direct,0,41
26378,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,176500,4.5,0.666,5031.25,360,not_neg,not_int,lpsm,198000,sb,pr,home,1U,5700,CIB,700,CIB,55-64,to_inst,89.14141414,central,direct,0,33
26379,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,436500,2.75,-0.7874,4231.69,360,not_neg,not_int,not_lpsm,798000,sb,pr,home,1U,,EXP,844,CIB,45-54,not_inst,54.69924812,south,direct,0,
