,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,LTV,Status,dtir1,loan_to_income,loan_to_collateral,interest_burden,total_cost_proxy,risk_score
1365,cf,Male,nopre,type1,p4,l1,nob/c,396500,3.875,0.3364,8000.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,8040.0,EXP,571,73.69888476,0,28.0,49.31,0.737,1536437.5,1544437.5,88.6
1366,cf,Female,nopre,type1,p3,l1,nob/c,176500,4.75,1.0375,2577.5,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5040.0,CRIF,771,44.34673367,0,37.0,35.013,0.443,838375.0,840952.5,-27.8
1367,cf,Male,nopre,type1,p3,l1,nob/c,206500,3.25,-0.3388,2127.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,1740.0,CRIF,827,42.31557377,0,49.0,118.61,0.423,671125.0,673252.0,-56.6
1368,ncf,Joint,nopre,type3,p4,l1,nob/c,836500,3.99,-0.1162,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,682,75.29761905,1,40.0,836500.0,2.001,3337635.0,3340326.13,26.799999999999997
1369,cf,Sex Not Available,nopre,type2,p4,l2,b/c,256500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3240.0,EXP,781,64.44723618,1,43.0,79.142,0.644,1023435.0,1026126.13,-31.400000000000002
1370,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,276500,4.25,0.397,7030.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4260.0,CIB,661,71.2628866,0,47.0,64.891,0.713,1175125.0,1182155.0,42.2
1371,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,226500,4.875,1.2508,3025.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3300.0,CIB,718,81.47482014,0,49.0,68.616,0.815,1104187.5,1107212.5,8.800000000000002
1372,cf,Joint,nopre,type1,p4,l1,nob/c,396500,3.99,0.308,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5700.0,CRIF,547,94.85645933,0,38.0,69.549,0.949,1582035.0,1584726.13,107.0
1373,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,276500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7620.0,CIB,695,84.29878049,1,31.0,36.281,0.843,1103235.0,1105926.13,15.4
1374,cf,Male,pre,type3,p3,l1,nob/c,166500,4.875,0.8567,2038.37,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1800.0,EXP,748,88.56382979,0,54.0,92.449,0.886,811687.5,813725.87,-7.199999999999996
1375,cf,Male,nopre,type1,p1,l1,nob/c,276500,3.625,-0.0602,801.9,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,4980.0,EXP,645,42.66975309,0,37.0,55.511,0.427,1002312.5,1003114.4,47.8
1376,cf,Joint,nopre,type1,p4,l1,nob/c,556500,3.625,0.173,7589.99,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,9120.0,CRIF,710,59.96767241,0,30.0,61.013,0.6,2017312.5,2024902.49,6.0
1377,cf,Female,nopre,type1,p4,l1,nob/c,346500,3.625,0.4197,0.0,240.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4980.0,CIB,897,68.20866142,0,36.0,69.564,0.682,1256062.5,1256062.5,-103.79999999999998
1378,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,136500,3.99,0.327,2691.13,300.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4260.0,EQUI,794,75.29761905,1,40.0,32.035,0.327,544635.0,547326.13,-40.4
1379,cf,Joint,nopre,type1,p4,l1,nob/c,446500,3.875,-0.1103,2807.5,180.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,9660.0,CIB,500,84.56439394,0,35.0,46.217,0.846,1730187.5,1732995.0,134.0
1380,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,426500,4.56,0.3978,6670.97,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,5160.0,CIB,542,77.82846715,0,44.0,82.639,0.778,1944839.9999999998,1951510.9699999997,112.4
1381,cf,Female,nopre,type1,p3,l1,nob/c,106500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,1620.0,EQUI,757,75.29761905,1,40.0,65.7,0.255,424935.0,427626.13,-18.199999999999996
1382,cf,Joint,nopre,type1,p4,l1,nob/c,296500,3.99,0.0002,3437.82,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,9060.0,CRIF,750,69.27570093,0,25.0,32.723,0.693,1183035.0,1186472.82,-20.0
1383,cf,Joint,nopre,type1,p4,l1,nob/c,496500,3.5,-0.1083,1269.0,360.0,neg_amm,int_only,not_lpsm,848000.0,sb,pr,home,1U,11820.0,CIB,654,58.5495283,0,25.0,42.002,0.585,1737750.0,1739019.0,37.599999999999994
1384,cf,Male,nopre,type1,p1,l1,nob/c,196500,3.99,0.5162,3312.7,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5520.0,CIB,853,90.13761468,0,22.0,35.591,0.901,784035.0,787347.7,-83.0
1385,cf,Female,nopre,type1,p4,l1,nob/c,376500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,5100.0,CIB,855,80.44871795,1,48.0,73.809,0.804,1502235.0,1504926.13,-73.8
1386,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,476500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,7980.0,CRIF,800,50.79957356,1,31.0,59.704,0.508,1901235.0,1903926.13,-47.6
1387,cf,Sex Not Available,nopre,type3,p3,l1,nob/c,186500,4.5,0.2755,3600.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3480.0,CIB,881,85.55045872,0,34.0,53.577,0.856,839250.0,842850.0,-95.0
1388,cf,Sex Not Available,pre,type1,p3,l1,nob/c,356500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7500.0,EQUI,707,75.29761905,1,40.0,47.527,0.853,1422435.0,1425126.13,11.8
1389,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,436500,4.375,0.2612,3310.0,360.0,not_neg,int_only,not_lpsm,548000.0,sb,pr,home,1U,11100.0,CIB,594,79.65328467,0,23.0,39.321,0.797,1909687.5,1912997.5,72.8
1390,ncf,Male,nopre,type1,p1,l1,nob/c,566500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,22680.0,EQUI,511,75.29761905,1,40.0,24.977,1.355,2260335.0,2263026.13,129.39999999999998
1391,cf,Male,nopre,type1,p1,l1,nob/c,276500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,1U,3300.0,EXP,668,75.13586957,1,39.0,83.762,0.751,1103235.0,1105926.13,34.8
1392,cf,Female,nopre,type1,p3,l1,nob/c,356500,4.625,0.1955,1150.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,4680.0,CRIF,553,57.68608414,0,36.0,76.159,0.577,1648812.5,1649962.5,102.60000000000001
1393,cf,Male,nopre,type1,p4,l1,nob/c,576500,3.875,0.1843,3247.25,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8040.0,EXP,685,87.61398176,0,40.0,71.695,0.876,2233937.5,2237184.75,25.0
1394,cf,Joint,nopre,type1,p4,l1,nob/c,336500,3.375,0.1459,10446.25,312.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5520.0,CIB,657,78.62149533,0,30.0,60.949,0.786,1135687.5,1146133.75,37.8
1395,cf,Female,pre,type2,p1,l1,b/c,156500,4.5,1.9528,1874.86,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2880.0,EXP,849,93.1547619,0,43.0,54.321,0.932,704250.0,706124.86,-72.19999999999999
1396,ncf,Sex Not Available,nopre,type1,p1,l1,nob/c,126500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,960.0,EXP,697,33.46560847,1,13.0,131.634,0.335,504735.0,507426.13,7.0
1397,cf,Male,nopre,type1,p3,l1,nob/c,126500,4.75,0.4879,2343.75,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,1680.0,CIB,745,16.68865435,0,61.0,75.253,0.167,600875.0,603218.75,-2.599999999999998
1398,cf,Joint,nopre,type1,p3,l1,nob/c,486500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,858000.0,sb,ir,home,1U,23580.0,CIB,734,56.7016317,1,37.0,20.631,0.567,1941135.0,1943826.13,-5.599999999999998
1399,cf,Sex Not Available,pre,type1,p1,l1,nob/c,106500,4.375,0.9653,3330.0,360.0,not_neg,not_int,not_lpsm,138000.0,sb,sr,home,1U,10800.0,CIB,544,77.17391304,0,31.0,9.86,0.772,465937.5,469267.5,106.0
1400,cf,Joint,nopre,type1,p3,l1,nob/c,406500,4.18,0.1452,2167.75,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,5700.0,CRIF,890,44.76872247,0,40.0,71.303,0.448,1699170.0,1701337.75,-98.0
1401,cf,Male,nopre,type1,p3,l1,nob/c,336500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3780.0,EQUI,797,75.29761905,1,40.0,88.998,0.805,1342635.0,1345326.13,-42.199999999999996
1402,cf,Joint,nopre,type2,p3,l1,b/c,176500,4.5,1.0322,3213.53,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5040.0,CRIF,661,77.4122807,0,40.0,35.013,0.774,794250.0,797463.53,39.4
1403,cf,Joint,nopre,type1,p4,l1,nob/c,256500,4.5,0.4924,3725.74,216.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7740.0,CIB,813,61.36363636,0,21.0,33.135,0.614,1154250.0,1157975.74,-59.4
1404,cf,Joint,pre,type1,p3,l1,nob/c,396500,3.99,0.2608,6117.16,360.0,not_neg,not_int,not_lpsm,1098000.0,sb,pr,home,2U,7380.0,EXP,838,36.11111111,0,36.0,53.719,0.361,1582035.0,1588152.16,-68.39999999999999
1405,cf,Male,pre,type1,p3,l1,nob/c,346500,4.25,0.5211,2446.0,180.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,7080.0,EXP,684,79.10958904,0,42.0,48.934,0.791,1472625.0,1475071.0,26.4
1406,cf,Female,pre,type1,p1,l1,nob/c,606500,4.375,-0.013,6080.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,9060.0,CIB,633,93.59567901,0,32.0,66.935,0.936,2653437.5,2659517.5,53.0
1407,cf,Male,nopre,type1,p3,l1,nob/c,206500,3.99,0.6666,6250.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3240.0,CIB,878,80.03875969,0,42.0,63.715,0.8,823935.0,830185.0,-90.0
1408,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,116500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2460.0,EQUI,828,75.29761905,1,40.0,47.338,0.279,464835.0,467526.13,-60.8
1409,cf,Male,nopre,type1,p3,l1,nob/c,206500,3.25,0.4054,4785.63,180.0,not_neg,not_int,not_lpsm,498000.0,sb,sr,home,1U,15960.0,CRIF,732,41.46586345,0,29.0,12.938,0.415,671125.0,675910.63,-7.599999999999998
1410,cf,Sex Not Available,pre,type1,p1,l1,nob/c,146500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2400.0,EQUI,544,75.29761905,1,40.0,61.016,0.35,584535.0,587226.13,109.6
1411,cf,Male,nopre,type1,p1,l1,nob/c,256500,3.99,0.0056,4715.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,9420.0,CRIF,872,80.66037736,0,24.0,27.226,0.807,1023435.0,1028150.0,-93.6
1412,cf,Female,nopre,type1,p4,l1,nob/c,716500,4.375,0.067,0.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,7920.0,EXP,808,56.9554849,0,49.0,90.456,0.57,3134687.5,3134687.5,-45.199999999999996
1413,cf,Sex Not Available,pre,type1,p3,l1,nob/c,226500,3.99,0.4251,4896.5,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3180.0,EXP,722,84.51492537,0,42.0,71.204,0.845,903735.0,908631.5,3.6000000000000014
1414,cf,Male,pre,type1,p1,l1,nob/c,406500,4.56,0.4445,550.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7800.0,CRIF,600,90.73660714,0,47.0,52.109,0.907,1853639.9999999998,1854189.9999999998,78.8
1415,cf,Male,nopre,type1,p4,l1,nob/c,416500,4.0,0.2151,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6240.0,EXP,859,73.32746479,0,37.0,66.736,0.733,1666000.0,1666000.0,-80.6
1416,cf,Male,nopre,type1,p4,l1,nob/c,276500,4.625,0.9322,1250.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3780.0,CIB,772,73.14814815,0,36.0,73.129,0.731,1278812.5,1280062.5,-28.799999999999997
1417,cf,Male,nopre,type1,p4,l1,nob/c,236500,3.625,0.1403,3890.25,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,4140.0,CRIF,734,67.95977011,0,37.0,57.112,0.68,857312.5,861202.75,-5.599999999999998
1418,cf,Female,nopre,type2,p1,l1,b/c,146500,4.375,1.6609,0.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2940.0,CIB,811,98.98648649,0,42.0,49.813,0.99,640937.5,640937.5,-49.8
1419,cf,Sex Not Available,pre,type2,p1,l1,b/c,306500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3720.0,CRIF,604,96.3836478,1,60.0,82.37,0.964,1222935.0,1225626.13,81.6
1420,cf,Sex Not Available,nopre,type2,p3,l1,b/c,336500,3.99,0.95605,2691.13,180.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4860.0,CIB,853,86.72680412,1,46.0,69.224,0.867,1342635.0,1345326.13,-73.39999999999999
1421,cf,Male,nopre,type1,p1,l1,nob/c,246500,3.99,0.327,2691.13,360.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,6480.0,EQUI,546,75.29761905,1,40.0,38.034,0.59,983535.0,986226.13,108.39999999999999
1422,cf,Male,nopre,type1,p3,l1,nob/c,286500,4.625,0.4714,9374.12,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5700.0,EXP,520,73.84020619,0,35.0,50.254,0.738,1325062.5,1334436.62,122.0
1423,cf,Joint,nopre,type1,p1,l1,nob/c,406500,3.625,-0.0772,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3720.0,CRIF,678,88.75545852,0,49.0,109.245,0.888,1473562.5,1473562.5,32.8
1424,cf,Joint,nopre,type2,p1,l1,b/c,406500,4.125,0.6516,2155.58,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,4560.0,CIB,650,97.24880383,0,47.0,89.125,0.972,1676812.5,1678968.08,48.8
1425,cf,Female,nopre,type1,p4,l1,nob/c,576500,4.25,0.1802,928.26,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,5880.0,CIB,720,78.11653117,0,46.0,98.028,0.781,2450125.0,2451053.26,6.400000000000002
1426,cf,Joint,nopre,type1,p4,l1,nob/c,526500,3.875,0.3203,5889.38,360.0,not_neg,int_only,not_lpsm,698000.0,sb,pr,home,1U,6660.0,EXP,522,75.42979943,0,46.0,79.042,0.754,2040187.5,2046076.88,125.2
1427,cf,Joint,nopre,type1,p4,l1,nob/c,686500,4.18,-0.1423,0.0,360.0,not_neg,not_int,not_lpsm,1148000.0,sb,pr,home,1U,11280.0,EXP,842,59.79965157,0,40.0,60.855,0.598,2869570.0,2869570.0,-69.2
1428,cf,Sex Not Available,pre,type1,p4,l1,nob/c,226500,3.5,-0.0805,4028.81,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2640.0,EXP,874,84.51492537,0,44.0,85.763,0.845,792750.0,796778.81,-86.79999999999998
1429,cf,Joint,nopre,type1,p4,l1,nob/c,476500,3.99,0.2162,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,5340.0,CIB,578,64.56639566,0,46.0,89.216,0.646,1901235.0,1901235.0,91.60000000000001
1430,cf,Joint,nopre,type1,p4,l1,nob/c,486500,4.25,0.5477,7209.73,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7680.0,CIB,741,95.76771654,0,40.0,63.338,0.958,2067625.0,2074834.73,-8.599999999999998
1431,cf,Joint,nopre,type1,p4,l2,nob/c,166500,3.375,0.2986,5660.0,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,6240.0,CIB,731,69.95798319,0,28.0,26.678,0.7,561937.5,567597.5,-7.399999999999997
1432,cf,Female,nopre,type1,p3,l1,nob/c,466500,3.75,0.0646,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,7560.0,CIB,860,46.74348697,0,41.0,61.698,0.467,1749375.0,1749375.0,-79.6
1433,cf,Male,nopre,type1,p1,l1,nob/c,216500,4.5,0.7426,0.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2820.0,CRIF,500,94.95614035,0,48.0,76.746,0.95,974250.0,974250.0,139.2
1434,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,456500,3.875,-0.0594,14348.29,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,4860.0,EXP,753,64.47740113,0,36.0,93.911,0.645,1768937.5,1783285.79,-17.4
1435,cf,Male,nopre,type1,p1,l1,nob/c,286500,3.75,0.8421,3381.12,180.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,26520.0,CRIF,871,75.79365079,0,35.0,10.803,0.758,1074375.0,1077756.12,-88.6
1436,cf,Male,nopre,type1,p4,l1,nob/c,536500,3.875,0.0203,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8040.0,CIB,675,73.69505495,0,31.0,66.721,0.737,2078937.5,2078937.5,27.4
1437,cf,Male,nopre,type1,p4,l1,nob/c,616500,3.875,0.1313,2435.19,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,11640.0,CRIF,810,68.65256125,0,21.0,52.959,0.687,2388937.5,2391372.69,-57.6
1438,cf,Sex Not Available,nopre,type2,p4,l1,b/c,216500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,652,75.29761905,1,40.0,216500.0,0.518,863835.0,866526.13,44.8
1439,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,226500,3.99,0.7101,6394.0,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5340.0,CRIF,682,81.47482014,0,37.0,42.408,0.815,903735.0,910129.0,25.6
1440,cf,Joint,nopre,type1,p4,l1,nob/c,426500,3.5,-0.148,0.0,360.0,not_neg,int_only,not_lpsm,878000.0,sb,pr,home,1U,7260.0,EXP,752,48.57630979,0,35.0,58.738,0.486,1492750.0,1492750.0,-17.2
1441,cf,Joint,nopre,type1,p4,l1,nob/c,626500,3.75,0.076,3128.0,360.0,not_neg,not_int,not_lpsm,1488000.0,sb,pr,home,1U,20580.0,CRIF,700,42.10349462,0,29.0,30.441,0.421,2349375.0,2352503.0,11.600000000000001
1442,cf,Joint,nopre,type1,p4,l1,nob/c,456500,3.75,0.2317,7870.56,360.0,not_neg,int_only,not_lpsm,498000.0,sb,pr,home,1U,9060.0,CRIF,533,91.66666667,0,44.0,50.381,0.917,1711875.0,1719745.56,117.80000000000001
1443,cf,Female,nopre,type1,p1,l1,nob/c,386500,4.56,0.8867,5547.52,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,8760.0,CIB,798,79.20081967,0,36.0,44.116,0.792,1762439.9999999998,1767987.5199999998,-44.4
1444,cf,Joint,nopre,type1,p4,l1,nob/c,286500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8640.0,EQUI,673,75.29761905,1,40.0,33.156,0.685,1143135.0,1145826.13,32.2
1445,cf,Female,pre,type1,p1,l1,nob/c,376500,3.99,0.2109,2518.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,12060.0,CRIF,797,59.01253918,0,11.0,31.216,0.59,1502235.0,1504753.0,-53.8
1446,ncf,Female,nopre,type1,p4,l1,nob/c,136500,4.375,0.525,4297.83,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4020.0,CIB,640,81.25,0,38.0,33.947,0.812,597187.5,601485.33,51.2
1447,cf,Sex Not Available,nopre,type2,p1,l1,b/c,116500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1800.0,CRIF,839,98.72881356,1,60.0,64.686,0.987,464835.0,467526.13,-59.39999999999999
1448,cf,Male,nopre,type1,p3,l1,nob/c,326500,3.99,0.1757,1250.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7200.0,CIB,755,80.0245098,0,39.0,45.341,0.8,1302735.0,1303985.0,-17.4
1449,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,406500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7380.0,CRIF,711,78.47490347,1,44.0,55.074,0.785,1621935.0,1624626.13,11.000000000000002
1450,cf,Male,nopre,type1,p3,l1,nob/c,256500,4.5,0.359,2121.34,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4080.0,EXP,653,75.88757396,0,36.0,62.852,0.759,1154250.0,1156371.34,42.6
1451,cf,Joint,nopre,type1,p3,l1,nob/c,166500,3.99,1.1009,4020.0,240.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4380.0,CIB,763,80.04807692,0,25.0,38.005,0.8,664335.0,668355.0,-27.799999999999997
1452,cf,Joint,nopre,type2,p4,l1,b/c,286500,3.375,0.5622,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5640.0,EXP,672,80.02793296,0,40.0,50.789,0.8,966937.5,966937.5,32.8
1453,cf,Male,pre,type1,p4,l1,nob/c,546500,4.25,0.4852,64.69,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,6180.0,CRIF,801,78.29512894,0,49.0,88.416,0.783,2322625.0,2322689.69,-40.99999999999999
1454,cf,Joint,nopre,type1,p1,l1,nob/c,546500,3.75,0.0529,756.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,6120.0,CIB,676,80.60471976,0,39.0,89.283,0.806,2049375.0,2050131.0,30.0
1455,cf,Female,pre,type1,p3,l1,nob/c,246500,3.875,0.1544,940.4,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,2820.0,EXP,645,48.52362205,0,47.0,87.38,0.485,955187.5,956127.9,51.8
1456,cf,Sex Not Available,nopre,type1,p3,l2,nob/c,356500,4.56,0.4429,4356.25,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4020.0,CRIF,716,54.17933131,0,49.0,88.66,0.542,1625639.9999999998,1629996.2499999998,10.000000000000002
1457,cf,Female,nopre,type3,p3,l1,nob/c,186500,3.99,-0.1162,2691.13,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,5760.0,CRIF,830,99.20212766,1,40.0,32.373,0.992,744135.0,746826.13,-62.0
1458,cf,Male,nopre,type1,p1,l1,nob/c,256500,3.875,0.4102,4752.13,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4080.0,CIB,579,89.0625,0,36.0,62.852,0.891,993937.5,998689.63,87.0
1459,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,306500,4.25,0.6292,3811.58,240.0,not_neg,not_int,not_lpsm,738000.0,sb,ir,home,1U,12000.0,EXP,784,41.53116531,0,45.0,25.54,0.415,1302625.0,1306436.58,-32.4
1460,cf,Joint,nopre,type2,p4,l1,b/c,316500,3.99,0.7425,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5640.0,CIB,652,90.94827586,0,40.0,56.107,0.909,1262835.0,1262835.0,44.8
1461,cf,Female,nopre,type1,p1,l1,nob/c,546500,4.25,0.5559,1000.0,180.0,not_neg,not_int,not_lpsm,738000.0,sb,ir,home,1U,42600.0,CIB,620,74.05149051,0,38.0,12.828,0.741,2322625.0,2323625.0,63.2
1462,cf,Male,nopre,type1,p4,l1,nob/c,406500,3.375,-0.221,3000.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4200.0,CRIF,704,92.80821918,0,48.0,96.763,0.928,1371937.5,1374937.5,16.800000000000004
1463,cf,Joint,nopre,type3,p4,l1,nob/c,286500,3.125,-0.6374,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5640.0,EXP,634,73.84020619,0,40.0,50.789,0.738,895312.5,895312.5,55.6
1464,cf,Male,nopre,type1,p3,l1,nob/c,226500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3360.0,EQUI,892,75.29761905,1,40.0,67.391,0.542,903735.0,906426.13,-99.19999999999999
1465,cf,Joint,nopre,type1,p3,l1,nob/c,426500,3.99,0.4118,1250.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,6840.0,CIB,711,52.78465347,0,43.0,62.345,0.528,1701735.0,1702985.0,10.6
1466,cf,Joint,nopre,type3,p4,l1,nob/c,356500,2.75,-0.9242,3409.32,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5640.0,EXP,774,94.31216931,0,40.0,63.198,0.943,980375.0,983784.32,-28.4
1467,cf,Male,nopre,type1,p1,l1,nob/c,176500,3.75,-0.1206,7805.63,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2400.0,CIB,624,84.85576923,0,55.0,73.511,0.849,661875.0,669680.63,67.6
1468,cf,Female,nopre,type1,p4,l1,nob/c,226500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5340.0,CIB,661,91.33064516,1,60.0,42.408,0.913,903735.0,906426.13,47.4
1469,cf,Male,nopre,type3,p4,l1,nob/c,206500,3.25,-0.322,0.0,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,5640.0,CRIF,805,67.04545455,0,40.0,36.607,0.67,671125.0,671125.0,-47.0
1470,cf,Sex Not Available,pre,type2,p2,l1,b/c,76500,3.5,1.5675,1799.29,180.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,2340.0,CIB,819,18.75,0,30.0,32.678,0.187,267750.0,269549.29,-59.39999999999999
